match_id,date,team1,team2,venue,team1_elo,team2_elo,elo_difference,team1_win_rate_last5,team2_win_rate_last5,team1_win_rate_last10,team2_win_rate_last10,team1_avg_runs_last5,team2_avg_runs_last5,team1_h2h_win_rate,h2h_matches_before,venue_avg_first_innings_score,venue_batting_first_win_rate,venue_matches_before,team1_won
211048,2005-02-17,New Zealand,Australia,Eden Park,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,145.0,145.0,0.5,0,145.0,0.5,0,0
211028,2005-06-13,England,Australia,The Rose Bowl,1500.0,1516.0,-16.0,0.5,1.0,0.5,1.0,214.0,214.0,0.5,0,214.0,1.0,0,1
222678,2005-10-21,South Africa,New Zealand,New Wanderers Stadium,1500.0,1484.0,16.0,0.5,0.0,0.5,0.0,196.5,170.0,0.5,0,196.5,1.0,0,0
226374,2006-01-09,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",1499.26,1483.26,16.0,0.5,0.0,0.5,0.0,146.5,133.0,0.5,0,175.33,0.6667,0,1
238195,2006-02-24,South Africa,Australia,New Wanderers Stadium,1468.0,1514.53,-46.53,0.0,0.6667,0.0,0.6667,123.5,167.33,0.0,1,133.0,0.0,1,1
225271,2006-06-15,England,Sri Lanka,The Rose Bowl,1516.74,1500.0,16.74,1.0,0.5,1.0,0.5,179.0,187.2,0.5,0,179.0,1.0,1,0
225263,2006-08-28,England,Pakistan,County Ground,1499.97,1500.0,-0.03,0.5,0.5,0.5,0.5,170.0,183.17,0.5,0,183.17,0.8333,0,0
255954,2006-12-01,South Africa,India,New Wanderers Stadium,1486.13,1500.0,-13.87,0.3333,0.5,0.3333,0.5,149.33,177.57,0.5,0,167.0,0.5,2,0
251487,2006-12-22,New Zealand,Sri Lanka,Westpac Stadium,1500.74,1516.77,-16.03,0.5,1.0,0.5,1.0,152.0,163.0,0.5,0,171.12,0.625,0,0
251488,2006-12-26,New Zealand,Sri Lanka,Eden Park,1485.47,1532.03,-46.56,0.3333,1.0,0.3333,1.0,155.33,112.5,0.0,1,214.0,1.0,1,1
249227,2007-01-09,Australia,England,Sydney Cricket Ground,1496.4,1483.97,12.43,0.5,0.3333,0.5,0.3333,175.25,161.33,0.0,1,164.6,0.5,0,1
258463,2007-06-28,England,West Indies,Kennington Oval,1468.54,1500.0,-31.46,0.25,0.5,0.25,0.5,157.0,169.73,0.5,0,169.73,0.5455,0,0
258464,2007-06-29,England,West Indies,Kennington Oval,1453.98,1514.56,-60.57,0.2,1.0,0.2,1.0,164.2,208.0,0.0,1,208.0,1.0,1,1
306987,2007-09-01,Kenya,Bangladesh,Gymkhana Club Ground,1500.0,1500.0,0.0,0.5,0.5,0.5,0.5,172.62,172.62,0.5,0,172.62,0.5385,0,0
306989,2007-09-02,Bangladesh,Pakistan,Gymkhana Club Ground,1516.0,1516.0,0.0,1.0,1.0,1.0,1.0,139.0,148.0,0.5,0,138.0,0.0,1,0
306991,2007-09-04,Kenya,Pakistan,Gymkhana Club Ground,1484.0,1532.0,-48.0,0.0,1.0,0.0,1.0,138.0,169.5,0.5,0,164.5,0.5,2,0
287853,2007-09-11,South Africa,West Indies,New Wanderers Stadium,1470.77,1495.79,-25.03,0.25,0.5,0.25,0.5,143.5,188.5,0.5,0,153.33,0.3333,3,1
287854,2007-09-12,Kenya,New Zealand,Kingsmead,1470.2,1503.61,-33.41,0.0,0.5,0.0,0.5,115.0,145.5,0.5,0,168.82,0.4706,0,0
287855,2007-09-12,Pakistan,Scotland,Kingsmead,1545.8,1500.0,45.8,1.0,0.5,1.0,0.5,144.0,163.5,0.5,0,73.0,0.0,1,1
287856,2007-09-12,Australia,Zimbabwe,Newlands,1511.83,1500.0,11.83,0.6,0.5,0.6,0.5,184.4,163.89,0.5,0,163.89,0.4737,0,0
287857,2007-09-13,Bangladesh,West Indies,New Wanderers Stadium,1500.0,1478.64,21.36,0.5,0.3333,0.5,0.3333,150.0,194.0,0.5,0,166.25,0.25,4,1
287858,2007-09-13,England,Zimbabwe,Newlands,1472.75,1516.54,-43.8,0.2,1.0,0.3333,1.0,163.0,139.0,0.5,0,138.0,0.0,1,1
287860,2007-09-14,Kenya,Sri Lanka,New Wanderers Stadium,1455.73,1513.9,-58.17,0.0,0.6667,0.0,0.6667,101.0,113.33,0.5,0,165.8,0.2,5,0
287861,2007-09-14,Australia,England,Newlands,1495.28,1490.75,4.53,0.4,0.4,0.5,0.4286,169.2,168.4,0.5,2,163.0,0.5,2,1
287863,2007-09-15,New Zealand,Sri Lanka,New Wanderers Stadium,1518.07,1527.25,-9.18,0.6,0.75,0.6,0.75,131.2,150.0,0.5,2,181.5,0.3333,6,0
287864,2007-09-15,South Africa,Bangladesh,Newlands,1487.92,1515.02,-27.1,0.4,0.6667,0.4,0.6667,156.4,155.0,0.5,0,153.67,0.3333,3,1
287865,2007-09-16,India,New Zealand,New Wanderers Stadium,1515.36,1502.49,12.87,1.0,0.6,1.0,0.5,127.0,130.0,0.5,0,179.0,0.2857,7,0
287866,2007-09-16,Australia,Bangladesh,Newlands,1511.07,1497.77,13.3,0.6,0.5,0.5714,0.5,180.6,152.25,0.5,0,151.25,0.25,4,1
287867,2007-09-16,South Africa,England,Newlands,1505.16,1474.96,30.2,0.6,0.4,0.5,0.375,159.0,166.6,0.5,0,145.6,0.2,5,1
287868,2007-09-17,Pakistan,Sri Lanka,New Wanderers Stadium,1559.7,1542.82,16.88,1.0,0.8,1.0,0.8,150.75,153.6,0.5,0,180.38,0.375,8,1
287869,2007-09-18,England,New Zealand,Kingsmead,1460.35,1519.09,-58.74,0.4,0.6,0.3333,0.5714,164.8,141.2,0.5,0,122.0,0.5,2,0
287870,2007-09-18,Australia,Pakistan,New Wanderers Stadium,1526.46,1574.93,-48.47,0.6,1.0,0.625,1.0,163.6,158.4,0.5,0,181.33,0.4444,9,0
287871,2007-09-18,Bangladesh,Sri Lanka,New Wanderers Stadium,1482.38,1527.6,-45.22,0.4,0.6,0.4,0.6667,146.4,152.2,0.5,0,179.6,0.4,10,0
287872,2007-09-19,South Africa,New Zealand,Kingsmead,1519.78,1532.41,-12.63,0.8,0.8,0.5714,0.625,167.0,141.6,0.0,1,136.0,0.6667,3,1
287873,2007-09-19,England,India,Kingsmead,1447.03,1498.77,-51.74,0.4,0.5,0.3,0.5,158.0,153.5,0.5,0,140.25,0.5,4,0
287874,2007-09-20,Australia,Sri Lanka,Newlands,1512.68,1541.53,-28.85,0.6,0.6,0.5556,0.7143,156.6,169.2,0.5,0,147.0,0.3333,6,1
287875,2007-09-20,Bangladesh,Pakistan,Newlands,1468.46,1588.71,-120.26,0.2,1.0,0.3333,1.0,135.2,161.8,0.0,1,140.43,0.2857,7,0
287876,2007-09-20,South Africa,India,Kingsmead,1536.36,1512.4,23.95,0.8,0.6667,0.625,0.6667,158.4,175.0,0.0,1,155.8,0.6,5,0
287877,2007-09-22,New Zealand,Pakistan,Newlands,1515.83,1599.38,-83.56,0.6,1.0,0.5556,1.0,149.0,151.8,0.5,0,140.38,0.25,8,0
287878,2007-09-22,Australia,India,Kingsmead,1530.0,1529.51,0.5,0.6,0.75,0.6,0.75,132.8,169.5,0.5,0,155.33,0.6667,6,0
287879,2007-09-24,India,Pakistan,New Wanderers Stadium,1545.53,1611.61,-66.08,0.8,1.0,0.8,1.0,173.2,162.6,0.5,0,176.64,0.4545,11,1
297800,2007-10-20,India,Australia,Brabourne Stadium,1564.54,1513.98,50.55,0.8,0.6,0.8333,0.5,179.2,139.8,1.0,1,163.2,0.4878,0,1
298795,2007-11-23,South Africa,New Zealand,New Wanderers Stadium,1519.26,1503.6,15.66,0.8,0.4,0.5556,0.5,156.4,162.8,0.5,2,175.0,0.5,12,1
291343,2007-12-11,Australia,New Zealand,Western Australia Cricket Association Ground,1500.29,1488.32,11.97,0.4,0.4,0.5,0.5,145.8,155.8,1.0,1,162.47,0.4651,0,1
319112,2007-12-16,South Africa,West Indies,St George's Park,1534.54,1463.63,70.91,0.8,0.25,0.6,0.25,141.0,186.5,1.0,1,163.0,0.4773,0,0
298804,2008-01-18,South Africa,West Indies,New Wanderers Stadium,1515.32,1482.85,32.47,0.6,0.4,0.6,0.4,123.4,161.2,0.5,2,171.46,0.4615,13,1
291356,2008-02-01,Australia,India,Melbourne Cricket Ground,1515.74,1578.22,-62.48,0.4,1.0,0.5,0.8571,158.2,176.6,0.0,2,160.02,0.4565,0,1
300435,2008-02-05,New Zealand,England,Eden Park,1472.87,1433.39,39.48,0.2,0.2,0.4,0.2,144.2,163.4,1.0,1,164.5,0.5,2,0
300436,2008-02-07,New Zealand,England,Jade Stadium,1455.06,1451.2,3.86,0.0,0.2,0.4,0.3,141.8,162.6,0.5,2,158.73,0.4583,0,0
343764,2008-04-20,Pakistan,Bangladesh,National Stadium,1592.6,1457.78,134.82,0.8,0.2,0.8889,0.2857,158.8,131.0,1.0,2,159.43,0.4694,0,1
296903,2008-06-13,England,New Zealand,Old Trafford,1467.38,1438.88,28.5,0.4,0.0,0.4,0.3,174.2,139.8,0.6667,3,160.3,0.48,0,1
319142,2008-06-20,West Indies,Australia,"Kensington Oval, Bridgetown",1468.34,1534.59,-66.25,0.2,0.6,0.3333,0.6,145.8,140.4,0.5,0,159.57,0.4706,0,1
354456,2008-08-03,Bermuda,Scotland,"Civil Service Cricket Club, Stormont",1500.0,1486.1,13.9,0.5,0.0,0.5,0.0,158.37,120.0,0.5,0,158.37,0.4615,0,0
361530,2008-08-04,Ireland,Kenya,"Civil Service Cricket Club, Stormont",1500.0,1442.38,57.62,0.5,0.0,0.5,0.0,157.25,97.75,0.5,0,99.0,0.0,1,1
361531,2008-08-04,Netherlands,Scotland,"Civil Service Cricket Club, Stormont",1500.0,1502.74,-2.74,0.5,0.5,0.5,0.5,155.57,110.0,0.5,0,83.0,0.0,2,1
361656,2008-10-11,Pakistan,Sri Lanka,Maple Leaf North-West Ground,1602.69,1524.2,78.48,0.8,0.6,0.9,0.625,161.6,166.4,1.0,1,154.69,0.4364,0,1
361660,2008-10-13,Pakistan,Sri Lanka,Maple Leaf North-West Ground,1615.13,1511.76,103.37,0.8,0.4,0.9,0.5556,156.8,141.8,1.0,2,137.0,0.0,1,0
350347,2008-11-05,South Africa,Bangladesh,New Wanderers Stadium,1529.82,1447.7,82.13,0.6,0.0,0.7,0.25,119.4,118.2,1.0,1,168.57,0.4286,14,1
366708,2008-12-28,New Zealand,West Indies,Seddon Park,1424.19,1487.35,-63.16,0.0,0.4,0.2,0.4286,135.8,132.4,0.5,0,153.36,0.431,0,1
351694,2009-01-11,Australia,South Africa,Melbourne Cricket Ground,1515.57,1542.11,-26.54,0.4,0.6,0.5,0.7,139.4,111.4,0.5,2,74.0,0.0,1,1
351695,2009-01-13,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",1532.79,1524.89,7.9,0.6,0.6,0.6,0.7,141.2,114.2,0.6667,3,209.0,1.0,1,1
386535,2009-02-10,Sri Lanka,India,R Premadasa Stadium,1532.38,1559.38,-26.99,0.4,0.8,0.6,0.75,134.8,147.8,0.5,0,154.51,0.4426,0,0
351696,2009-02-15,Australia,New Zealand,Sydney Cricket Ground,1548.43,1443.07,105.36,0.8,0.2,0.6,0.3,140.2,148.2,1.0,2,221.0,1.0,1,1
386494,2009-02-25,New Zealand,India,AMI Stadium,1431.78,1574.14,-142.36,0.2,0.8,0.2,0.7778,151.6,152.0,1.0,1,154.7,0.4444,0,1
366622,2009-02-27,New Zealand,India,Westpac Stadium,1453.99,1551.92,-97.93,0.4,0.6,0.2,0.7,154.4,146.8,1.0,2,162.0,0.0,1,1
352674,2009-03-15,West Indies,England,"Queen's Park Oval, Port of Spain",1468.47,1482.07,-13.6,0.4,0.6,0.375,0.5,122.4,172.6,0.5,2,154.72,0.4308,0,1
350475,2009-03-27,South Africa,Australia,New Wanderers Stadium,1509.26,1559.72,-50.47,0.4,0.8,0.6,0.6,119.4,133.0,0.25,4,165.2,0.4667,15,1
350476,2009-03-29,South Africa,Australia,SuperSport Park,1527.56,1541.41,-13.85,0.6,0.6,0.6,0.6,141.4,151.2,0.4,5,154.39,0.4179,0,1
392615,2009-05-07,Australia,Pakistan,Dubai International Cricket Stadium,1524.78,1594.51,-69.73,0.6,0.6,0.5,0.8,159.6,155.0,0.0,1,154.41,0.4265,0,0
355991,2009-06-05,England,Netherlands,Lord's,1465.45,1516.13,-50.68,0.6,1.0,0.5,1.0,165.0,110.0,0.5,0,153.74,0.4203,0,0
355992,2009-06-06,New Zealand,Scotland,Kennington Oval,1474.39,1486.61,-12.23,0.6,0.3333,0.3,0.3333,155.8,109.0,0.5,0,188.5,0.5,2,1
355993,2009-06-06,Australia,West Indies,Kennington Oval,1511.94,1485.1,26.84,0.4,0.6,0.5,0.4444,144.8,114.2,0.0,1,155.33,0.3333,3,0
355994,2009-06-06,Bangladesh,India,Trent Bridge,1435.41,1531.53,-96.12,0.0,0.4,0.2222,0.6,111.2,145.2,0.5,0,153.17,0.4028,0,0
355995,2009-06-07,Scotland,South Africa,Kennington Oval,1470.05,1544.2,-74.15,0.25,0.6,0.25,0.6,104.0,145.8,0.5,0,158.75,0.25,4,0
355996,2009-06-07,England,Pakistan,Kennington Oval,1451.76,1607.34,-155.58,0.6,0.6,0.4,0.8,157.4,147.4,0.0,1,169.2,0.4,5,1
355997,2009-06-08,Bangladesh,Ireland,Trent Bridge,1423.73,1513.37,-89.64,0.0,1.0,0.2,1.0,117.6,72.0,0.5,0,180.0,1.0,1,0
355998,2009-06-08,Australia,Sri Lanka,Trent Bridge,1494.71,1517.62,-22.91,0.2,0.4,0.5,0.5,146.4,137.8,1.0,1,158.5,0.5,2,0
355999,2009-06-09,Netherlands,Pakistan,Lord's,1529.81,1584.62,-54.81,1.0,0.6,1.0,0.7,136.5,144.4,0.5,0,162.0,0.0,1,0
356000,2009-06-09,New Zealand,South Africa,Lord's,1490.95,1556.84,-65.89,0.8,0.6,0.4,0.6,149.2,164.4,0.3333,3,168.5,0.5,2,0
356001,2009-06-10,India,Ireland,Trent Bridge,1543.21,1525.33,17.88,0.4,1.0,0.7,1.0,147.8,105.0,0.5,0,158.67,0.3333,3,1
356002,2009-06-10,Sri Lanka,West Indies,Trent Bridge,1532.57,1502.33,30.24,0.4,0.6,0.5,0.5,140.4,136.6,0.5,0,147.0,0.25,4,1
356003,2009-06-11,Ireland,New Zealand,Trent Bridge,1510.15,1477.95,32.21,0.6667,0.6,0.6667,0.4,107.33,136.4,0.5,0,156.0,0.4,5,0
356004,2009-06-11,England,South Africa,Trent Bridge,1474.48,1569.84,-95.35,0.6,0.8,0.4,0.7,157.6,164.0,0.0,1,163.0,0.5,6,0
356005,2009-06-12,Pakistan,Sri Lanka,Lord's,1598.11,1547.18,50.93,0.6,0.6,0.7,0.6,138.8,158.6,0.6667,3,155.0,0.6667,3,0
356006,2009-06-12,India,West Indies,Lord's,1558.39,1487.72,70.67,0.6,0.6,0.7,0.4,155.6,145.8,0.5,0,153.75,0.75,4,0
356007,2009-06-13,South Africa,West Indies,Kennington Oval,1581.55,1506.93,74.62,1.0,0.6,0.7,0.5,155.4,156.6,0.6667,3,171.83,0.5,6,1
356008,2009-06-13,New Zealand,Pakistan,Kennington Oval,1495.43,1579.79,-84.36,0.8,0.4,0.5,0.6,146.2,136.8,0.0,1,173.43,0.5714,7,0
356009,2009-06-14,Ireland,Sri Lanka,Lord's,1492.68,1565.51,-72.84,0.5,0.8,0.5,0.6,109.25,161.2,0.5,0,153.6,0.6,5,0
356010,2009-06-14,England,India,Lord's,1462.77,1539.18,-76.41,0.4,0.4,0.4,0.6,141.2,151.4,0.0,1,152.0,0.6667,6,1
356011,2009-06-15,England,West Indies,Kennington Oval,1482.23,1494.32,-12.09,0.4,0.6,0.5,0.5,146.4,158.2,0.3333,3,164.12,0.5,8,0
356012,2009-06-15,Ireland,Pakistan,Kennington Oval,1479.98,1591.98,-111.99,0.4,0.6,0.4,0.6,114.4,130.4,0.5,0,163.78,0.4444,9,0
356013,2009-06-16,New Zealand,Sri Lanka,Trent Bridge,1483.24,1578.2,-94.97,0.6,0.8,0.5,0.6,132.8,163.4,0.3333,3,155.57,0.4286,7,0
356014,2009-06-16,India,South Africa,Trent Bridge,1519.72,1594.17,-74.45,0.4,1.0,0.5,0.8,149.0,158.4,1.0,2,155.88,0.5,8,0
356015,2009-06-18,Pakistan,South Africa,Trent Bridge,1602.99,1606.79,-3.8,0.6,1.0,0.6,0.8,140.4,153.2,0.5,0,153.0,0.5556,9,1
356016,2009-06-19,Sri Lanka,West Indies,Kennington Oval,1589.94,1509.76,80.18,1.0,0.6,0.7,0.6,160.8,150.0,1.0,1,163.3,0.5,10,1
356017,2009-06-21,Pakistan,Sri Lanka,Lord's,1619.16,1602.31,16.86,0.8,1.0,0.7,0.7,142.8,160.4,0.5,4,152.14,0.7143,7,1
401076,2009-08-02,West Indies,Bangladesh,"Warner Park, Basseterre",1497.39,1411.77,85.62,0.4,0.0,0.5,0.1,135.8,128.4,0.0,1,153.66,0.4688,0,1
403375,2009-08-12,Sri Lanka,Pakistan,R Premadasa Stadium,1587.08,1634.39,-47.3,0.8,0.8,0.7,0.7,149.6,135.6,0.4,5,171.0,0.0,1,0
403385,2009-09-02,Sri Lanka,New Zealand,R Premadasa Stadium,1573.25,1471.5,101.75,0.6,0.4,0.7,0.5,143.6,124.8,0.75,4,171.5,0.5,2,0
403386,2009-09-04,Sri Lanka,New Zealand,R Premadasa Stadium,1552.69,1492.06,60.63,0.4,0.4,0.6,0.6,142.4,135.0,0.6,5,161.33,0.6667,3,0
426723,2009-11-12,New Zealand,Pakistan,Dubai International Cricket Stadium,1510.82,1648.22,-137.4,0.6,1.0,0.6,0.7,143.6,143.8,0.0,2,108.0,0.0,1,0
387563,2009-11-13,South Africa,England,New Wanderers Stadium,1590.62,1466.79,123.83,0.8,0.4,0.7,0.5,139.4,154.4,1.0,2,165.25,0.4375,16,0
426724,2009-11-13,New Zealand,Pakistan,Dubai International Cricket Stadium,1500.84,1658.21,-157.37,0.4,1.0,0.6,0.8,126.4,156.0,0.0,3,134.5,0.5,2,0
387564,2009-11-15,South Africa,England,SuperSport Park,1569.14,1488.26,80.88,0.6,0.6,0.7,0.6,139.2,162.4,0.6667,3,156.0,1.0,1,1
430884,2009-12-09,India,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",1507.09,1533.93,-26.84,0.4,0.2,0.4,0.6,142.8,140.4,1.0,1,154.89,0.5,0,0
430885,2009-12-12,India,Sri Lanka,"Punjab Cricket Association Stadium, Mohali",1492.33,1548.7,-56.37,0.2,0.2,0.3,0.6,144.0,151.8,0.5,2,155.47,0.5048,0,1
423782,2010-02-03,New Zealand,Bangladesh,Seddon Park,1491.63,1399.63,92.0,0.4,0.0,0.5,0.1,135.8,124.0,0.5,0,191.0,1.0,1,1
406207,2010-02-05,Australia,Pakistan,Melbourne Cricket Ground,1479.76,1667.42,-187.65,0.0,1.0,0.4,0.8,148.2,154.8,0.0,2,128.0,0.5,2,1
439497,2010-02-09,Canada,Netherlands,Dubai International Cricket Stadium,1500.0,1516.31,-16.31,0.5,0.6667,0.5,0.6667,154.95,122.0,0.5,0,140.67,0.6667,3,0
439499,2010-02-10,Canada,Kenya,Dubai International Cricket Stadium,1484.75,1429.01,55.74,0.0,0.0,0.0,0.0,142.0,91.6,0.5,0,141.0,0.5,4,0
439505,2010-02-11,Ireland,Scotland,Dubai International Cricket Stadium,1468.97,1457.41,11.56,0.2,0.2,0.3333,0.2,124.0,99.4,0.5,0,140.4,0.4,5,1
439510,2010-02-13,Ireland,Netherlands,Dubai International Cricket Stadium,1484.44,1531.56,-47.13,0.2,0.75,0.4286,0.75,123.6,128.0,0.5,0,139.67,0.5,6,1
440945,2010-02-19,England,Pakistan,Dubai International Cricket Stadium,1475.92,1643.53,-167.61,0.4,0.8,0.5,0.8,156.8,150.0,0.5,2,141.29,0.5714,7,1
440946,2010-02-20,England,Pakistan,Dubai International Cricket Stadium,1499.09,1620.36,-121.27,0.6,0.6,0.5,0.7,160.6,148.0,0.6667,3,139.75,0.5,8,0
406197,2010-02-21,Australia,West Indies,Bellerive Oval,1503.65,1509.52,-5.87,0.2,0.6,0.4,0.6,140.4,124.2,0.0,2,154.2,0.4912,0,1
406198,2010-02-23,Australia,West Indies,Sydney Cricket Ground,1519.92,1493.25,26.67,0.4,0.4,0.5,0.5,148.4,121.2,0.3333,3,185.5,1.0,2,1
423787,2010-02-26,New Zealand,Australia,Westpac Stadium,1503.49,1534.7,-31.21,0.6,0.6,0.5,0.5,129.6,155.2,0.0,3,155.5,0.0,2,0
439139,2010-02-28,West Indies,Zimbabwe,"Queen's Park Oval, Port of Spain",1478.48,1498.54,-20.06,0.4,0.5,0.5,0.5,116.2,138.5,0.5,0,121.0,0.0,1,0
412677,2010-04-30,West Indies,Ireland,Providence Stadium,1463.4,1502.59,-39.19,0.2,0.4,0.4,0.5,115.6,131.4,0.5,0,153.55,0.4915,0,1
412678,2010-04-30,New Zealand,Sri Lanka,Providence Stadium,1488.92,1530.12,-41.2,0.4,0.2,0.4,0.5,125.0,165.4,0.5,6,138.0,1.0,1,1
412680,2010-05-01,Bangladesh,Pakistan,"Beausejour Stadium, Gros Islet",1387.77,1630.99,-243.22,0.0,0.6,0.0,0.8,119.4,143.4,0.0,3,153.27,0.4917,0,0
412682,2010-05-02,India,South Africa,"Beausejour Stadium, Gros Islet",1510.9,1581.49,-70.58,0.2,0.6,0.4,0.8,163.6,164.6,0.6667,3,172.0,1.0,1,1
412683,2010-05-02,Australia,Pakistan,"Beausejour Stadium, Gros Islet",1549.26,1637.32,-88.05,0.8,0.6,0.5,0.8,145.2,145.6,0.3333,3,179.0,1.0,2,1
412685,2010-05-03,West Indies,England,Providence Stadium,1481.2,1488.46,-7.26,0.4,0.4,0.4,0.4,123.0,159.6,0.75,4,136.5,0.5,2,1
412686,2010-05-03,Sri Lanka,Zimbabwe,Providence Stadium,1512.23,1513.62,-1.38,0.2,0.6667,0.4,0.6667,168.4,127.33,0.5,0,154.67,0.3333,3,1
412684,2010-05-04,New Zealand,Zimbabwe,Providence Stadium,1506.81,1497.55,9.26,0.4,0.5,0.5,0.5,118.8,102.75,0.5,0,159.25,0.5,4,1
412688,2010-05-05,Australia,Bangladesh,"Kensington Oval, Bridgetown",1569.24,1381.44,187.79,1.0,0.0,0.5,0.0,151.6,127.8,1.0,1,97.0,0.0,1,1
412689,2010-05-06,England,Pakistan,"Kensington Oval, Bridgetown",1472.13,1617.35,-145.22,0.4,0.4,0.4,0.7,165.6,146.4,0.5,4,119.0,0.5,2,1
412690,2010-05-06,New Zealand,South Africa,"Kensington Oval, Bridgetown",1522.39,1562.28,-39.89,0.6,0.4,0.5,0.7,103.6,162.4,0.25,4,128.33,0.3333,3,0
412691,2010-05-07,Australia,India,"Kensington Oval, Bridgetown",1577.34,1530.11,47.23,1.0,0.4,0.6,0.4,154.4,170.2,0.3333,3,138.75,0.5,4,1
412692,2010-05-07,West Indies,Sri Lanka,"Kensington Oval, Bridgetown",1497.53,1528.3,-30.76,0.4,0.4,0.5,0.4,111.2,175.4,0.0,2,147.8,0.6,5,0
412693,2010-05-08,New Zealand,Pakistan,"Kensington Oval, Bridgetown",1508.21,1595.02,-86.81,0.6,0.4,0.5,0.6,105.8,150.8,0.0,4,155.67,0.6667,6,1
412694,2010-05-08,England,South Africa,"Kensington Oval, Bridgetown",1494.45,1576.45,-82.0,0.4,0.4,0.5,0.7,155.4,170.4,0.25,4,152.43,0.7143,7,1
412695,2010-05-09,West Indies,India,"Kensington Oval, Bridgetown",1482.95,1516.27,-33.32,0.4,0.4,0.4,0.4,110.6,167.2,1.0,1,154.38,0.75,8,1
412696,2010-05-09,Australia,Sri Lanka,"Kensington Oval, Bridgetown",1591.18,1542.88,48.29,1.0,0.6,0.7,0.4,155.4,184.8,0.5,2,156.0,0.7778,9,1
412697,2010-05-10,Pakistan,South Africa,"Beausejour Stadium, Gros Islet",1575.11,1556.74,18.37,0.4,0.4,0.5,0.6,151.4,167.8,1.0,1,183.0,1.0,3,1
412698,2010-05-10,England,New Zealand,"Beausejour Stadium, Gros Islet",1514.16,1528.13,-13.97,0.6,0.6,0.5,0.6,157.6,116.6,0.75,4,174.25,1.0,4,1
412699,2010-05-11,India,Sri Lanka,"Beausejour Stadium, Gros Islet",1498.74,1529.09,-30.36,0.4,0.4,0.4,0.3,174.6,159.2,0.6667,3,169.2,0.8,5,0
412700,2010-05-11,West Indies,Australia,"Beausejour Stadium, Gros Islet",1500.48,1604.97,-104.49,0.6,1.0,0.5,0.8,116.8,160.6,0.5,4,168.17,0.6667,6,0
412701,2010-05-13,England,Sri Lanka,"Beausejour Stadium, Gros Islet",1530.8,1543.7,-12.9,0.6,0.6,0.6,0.4,162.2,151.4,0.0,1,159.14,0.5714,7,1
412702,2010-05-14,Australia,Pakistan,"Beausejour Stadium, Gros Islet",1616.3,1590.26,26.03,1.0,0.4,0.9,0.5,158.6,151.2,0.5,4,155.25,0.5,8,1
412703,2010-05-16,Australia,England,"Kensington Oval, Bridgetown",1631.1,1547.39,83.71,1.0,0.8,1.0,0.6,159.8,159.0,0.6667,3,157.2,0.8,10,0
439146,2010-05-19,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound",1489.15,1541.59,-52.44,0.6,0.4,0.4,0.5,122.0,169.8,0.25,4,154.19,0.507,0,0
447539,2010-05-20,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound",1475.55,1555.19,-79.64,0.4,0.4,0.4,0.5,119.0,148.8,0.2,5,136.0,1.0,1,0
456991,2010-05-22,New Zealand,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,1511.49,1527.11,-15.62,0.6,0.6,0.5,0.4,122.8,150.0,0.5714,7,153.83,0.5139,0,1
456992,2010-05-23,New Zealand,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,1528.21,1510.39,17.82,0.6,0.4,0.5,0.4,119.0,133.8,0.625,8,120.0,1.0,1,0
452153,2010-06-12,Zimbabwe,India,Harare Sports Club,1481.98,1484.13,-2.16,0.4,0.4,0.4,0.3,99.0,170.0,0.5,0,153.1,0.5137,0,0
452154,2010-06-13,Zimbabwe,India,Harare Sports Club,1466.08,1500.03,-33.96,0.2,0.4,0.3333,0.3,93.4,150.2,0.0,1,111.0,0.0,1,0
426392,2010-07-05,Australia,Pakistan,Edgbaston,1611.32,1575.46,35.86,0.8,0.2,0.9,0.4,161.0,155.0,0.6,5,152.72,0.5068,0,0
426393,2010-07-06,Australia,Pakistan,Edgbaston,1593.67,1593.11,0.57,0.6,0.4,0.8,0.4,153.0,157.0,0.5,6,167.0,1.0,1,0
426417,2010-09-05,England,Pakistan,Sophia Gardens,1567.18,1609.13,-41.96,1.0,0.6,0.7,0.5,150.4,160.0,0.6,5,152.88,0.5133,0,1
426418,2010-09-07,England,Pakistan,Sophia Gardens,1585.1,1591.21,-6.11,1.0,0.6,0.7,0.5,146.0,158.8,0.6667,6,126.0,0.0,1,1
463141,2010-10-08,South Africa,Zimbabwe,OUTsurance Oval,1567.59,1451.64,115.95,0.6,0.2,0.5,0.2857,138.4,93.8,0.5,0,152.28,0.5066,0,1
463142,2010-10-10,South Africa,Zimbabwe,De Beers Diamond Oval,1578.44,1440.79,137.65,0.6,0.0,0.5,0.25,138.2,106.4,1.0,1,152.39,0.5033,0,1
478279,2010-10-26,Pakistan,South Africa,Sheikh Zayed Stadium,1574.93,1588.41,-13.48,0.4,0.8,0.4,0.6,147.0,151.2,1.0,2,152.66,0.5065,0,0
461565,2010-10-27,Pakistan,South Africa,Sheikh Zayed Stadium,1559.55,1603.79,-44.24,0.4,1.0,0.3,0.7,132.6,147.8,0.6667,3,119.0,0.0,1,0
